"uri"	"name"	"definition"	"alternative term"
"852e9c60-681b-439e-a4f8-d05d8e5249ec"	CAULOPHYLLUM THALICTROIDES [HPUS]	Caulophyllum thalictroides	Blue Cohosh
"852e9c60-681b-439e-a4f8-d05d8e5249ec"	CAULOPHYLLUM THALICTROIDES RHIZOME/ROOT	Caulophyllum thalictroides	Blue Cohosh
"852e9c60-681b-439e-a4f8-d05d8e5249ec"	BLUE COHOSH	Caulophyllum thalictroides	Blue Cohosh
"25fd2586-3a56-4d98-b8a3-cea843a5caa8"	LEONTICE THALICTRIFOLIUM WHOLE	Caulophyllum thalictroides	Blue Cohosh
"25fd2586-3a56-4d98-b8a3-cea843a5caa8"	CAULOPHYLLUM THALICTROIDES WHOLE	Caulophyllum thalictroides	Blue Cohosh
"25fd2586-3a56-4d98-b8a3-cea843a5caa8"	CAULOPHYLLUM THALICTROIDES [WHO-DD]	Caulophyllum thalictroides	Blue Cohosh
"25fd2586-3a56-4d98-b8a3-cea843a5caa8"	CAULOPHYLLUM THALICTROIDES RHIZOME/WHOLE	Caulophyllum thalictroides	Blue Cohosh
"25fd2586-3a56-4d98-b8a3-cea843a5caa8"	CAULOPHYLLUM THALICTROIDES (L.) MICHX.	Caulophyllum thalictroides	Blue Cohosh
"25fd2586-3a56-4d98-b8a3-cea843a5caa8"	CAULOPHYLLE FAUX-PIGAMON WHOLE	Caulophyllum thalictroides	Blue Cohosh
d782bd3e-2554-49b9-9bfd-37ca0e8aecb6	VICIA VULGARIS WHOLE	Vicia faba	Broad Bean
"1f1488e7-68d1-4c03-ad64-dc1137aeb444"	VICIA VULGARIS SEED	Vicia faba	Broad Bean
"1f1488e7-68d1-4c03-ad64-dc1137aeb444"	VICIA FABA SEED	Vicia faba	Broad Bean
"1f1488e7-68d1-4c03-ad64-dc1137aeb444"	VICIA ESCULENTA SEED	Vicia faba	Broad Bean
"1f1488e7-68d1-4c03-ad64-dc1137aeb444"	OROBUS FABA SEED	Vicia faba	Broad Bean
"1f1488e7-68d1-4c03-ad64-dc1137aeb444"	HORSE BEAN	Vicia faba	Broad Bean
"1f1488e7-68d1-4c03-ad64-dc1137aeb444"	HABAS	Vicia faba	Broad Bean
"1f1488e7-68d1-4c03-ad64-dc1137aeb444"	FAVA BEANS	Vicia faba	Broad Bean
"1f1488e7-68d1-4c03-ad64-dc1137aeb444"	FAVA BEAN	Vicia faba	Broad Bean
"1f1488e7-68d1-4c03-ad64-dc1137aeb444"	FABA VULGARIS SEED	Vicia faba	Broad Bean
"1f1488e7-68d1-4c03-ad64-dc1137aeb444"	FABA SATIVA SEED	Vicia faba	Broad Bean
"1f1488e7-68d1-4c03-ad64-dc1137aeb444"	FABA MINOR SEED	Vicia faba	Broad Bean
"1f1488e7-68d1-4c03-ad64-dc1137aeb444"	FABA MAJOR SEED	Vicia faba	Broad Bean
"1f1488e7-68d1-4c03-ad64-dc1137aeb444"	FABA FABA SEED	Vicia faba	Broad Bean
"1f1488e7-68d1-4c03-ad64-dc1137aeb444"	FABA EQUINA SEED	Vicia faba	Broad Bean
"1f1488e7-68d1-4c03-ad64-dc1137aeb444"	FABA BONA SEED	Vicia faba	Broad Bean
"1f1488e7-68d1-4c03-ad64-dc1137aeb444"	FABA BEAN	Vicia faba	Broad Bean
"1f1488e7-68d1-4c03-ad64-dc1137aeb444"	BROAD BEAN	Vicia faba	Broad Bean
"1f1488e7-68d1-4c03-ad64-dc1137aeb444"	BEANS,FAVA,IN POD,RAW	Vicia faba	Broad Bean
"1f1488e7-68d1-4c03-ad64-dc1137aeb444"	BEANS, FAVA, IN POD, RAW	Vicia faba	Broad Bean
"1f1488e7-68d1-4c03-ad64-dc1137aeb444"	B1663 [LANGUAL]	Vicia faba	Broad Bean
"1f1488e7-68d1-4c03-ad64-dc1137aeb444"	B1367 [LANGUAL]	Vicia faba	Broad Bean
d782bd3e-2554-49b9-9bfd-37ca0e8aecb6	FABA BONA WHOLE	Vicia faba	Broad Bean
d782bd3e-2554-49b9-9bfd-37ca0e8aecb6	FABA EQUINA WHOLE	Vicia faba	Broad Bean
d782bd3e-2554-49b9-9bfd-37ca0e8aecb6	FABA FABA WHOLE	Vicia faba	Broad Bean
d782bd3e-2554-49b9-9bfd-37ca0e8aecb6	FABA MAJOR WHOLE	Vicia faba	Broad Bean
d782bd3e-2554-49b9-9bfd-37ca0e8aecb6	FABA MINOR WHOLE	Vicia faba	Broad Bean
d782bd3e-2554-49b9-9bfd-37ca0e8aecb6	FABA SATIVA WHOLE	Vicia faba	Broad Bean
d782bd3e-2554-49b9-9bfd-37ca0e8aecb6	FABA VULGARIS WHOLE	Vicia faba	Broad Bean
d782bd3e-2554-49b9-9bfd-37ca0e8aecb6	HORSEBEAN WHOLE	Vicia faba	Broad Bean
d782bd3e-2554-49b9-9bfd-37ca0e8aecb6	OROBUS FABA WHOLE	Vicia faba	Broad Bean
d782bd3e-2554-49b9-9bfd-37ca0e8aecb6	VICIA EQUINA WHOLE	Vicia faba	Broad Bean
d782bd3e-2554-49b9-9bfd-37ca0e8aecb6	VICIA ESCULENTA WHOLE	Vicia faba	Broad Bean
d782bd3e-2554-49b9-9bfd-37ca0e8aecb6	VICIA FABA L.	Vicia faba	Broad Bean
d782bd3e-2554-49b9-9bfd-37ca0e8aecb6	VICIA FABA [WHO-DD]	Vicia faba	Broad Bean
d782bd3e-2554-49b9-9bfd-37ca0e8aecb6	VICIA FABA WHOLE	Vicia faba	Broad Bean
d782bd3e-2554-49b9-9bfd-37ca0e8aecb6	VICIA PLINIANA WHOLE	Vicia faba	Broad Bean
dd908223-c4ab-4cba-b28c-d95f702580e5	ESCHSCHOLZIAE HERBA (ESCHSCHOLZIA CALIFORNIA CHAM.) [EMA HERBAL SUBSTANCE]	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA MARITIMA WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA APICULATA WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA BENEDICTA WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA BERNARDINA WHOLE	Eschscholzia californica	California Poppy
dd908223-c4ab-4cba-b28c-d95f702580e5	CALIFORNIA POPPY (ESCHSCHOLZIA CALIFORNIA CHAM.) [EMA HERBAL SUBSTANCE]	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA BIOLETTII WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA MEXICANA	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA MEXICANA GREENE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA MEXICANA WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA MICROLOBA WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	CHRYSEIS DOUGLASII WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	CHRYSEIS CROCEA WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	CHRYSEIS COMPACTA WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	CHRYSEIS CALIFORNICA WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	CHRYSEIS CAESPITOSA WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA NITROPHILA WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA OREGANA WHOLE	Eschscholzia californica	California Poppy
dd908223-c4ab-4cba-b28c-d95f702580e5	CALIFORNIA POPPY FLOWERING TOP	Eschscholzia californica	California Poppy
dd908223-c4ab-4cba-b28c-d95f702580e5	CALIFORNIA POPPY FLOWERING TOP [MART.]	Eschscholzia californica	California Poppy
dd908223-c4ab-4cba-b28c-d95f702580e5	ESCHSCHOLZIA CALIFORNICA FLOWERING TOP	Eschscholzia californica	California Poppy
"862704be-fbe3-4ffd-b6c2-29d7978d3f92"	ESCHSCHOLZIA CALIFORNICA FLOWER [WHO-DD]	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA PENINSULARIS WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA PHYSODES WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA DOUGLASII WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA DIVERSILOBA WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA BRANDEGEEI WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA CAESPITOSA BENTH.	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA CAESPITOSA WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA DEBILIS WHOLE	Eschscholzia californica	California Poppy
"862704be-fbe3-4ffd-b6c2-29d7978d3f92"	ESCHSCHOLZIA MEXICANA FLOWER	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA RIGIDA WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA REVOLUTA WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA RECTA WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA PSEUDOINFLATA WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA PICTA WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA MARCIDA WHOLE	Eschscholzia californica	California Poppy
dd908223-c4ab-4cba-b28c-d95f702580e5	ESCHSCHOLZIA MEXICANA FLOWERING TOP	Eschscholzia californica	California Poppy
a1c4a75e-c723-4216-a88c-72d445c6ee15	CALIFORNIA POPPY LEAF	Eschscholzia californica	California Poppy
a1c4a75e-c723-4216-a88c-72d445c6ee15	CALIFORNIA GOLDENPOPPY LEAF	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA CONFINIS WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA CROCEA WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA CUCULLATA WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA CYATHIFERA WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA CALIFORNICA	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA CALIFORNICA EXTRACT [WHO-DD]	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA CALIFORNICA [WHO-DD]	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	CALIFORNIA POPPY WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	CHELIDONIUM MULTIFIDUM WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA YAINACENSIS WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA XYLORRHIZA WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA VERNALIS WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA TRISTIS WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA THERMOPHILA WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA TENUISECTA WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA TENUIFOLIA WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA STRICTA WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA STRAMINEA WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA SHASTENSIS WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA SETCHELLII WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA SCARIOSA WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA SANCTARUM WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA ROSEA WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA ROBUSTA WHOLE	Eschscholzia californica	California Poppy
"862704be-fbe3-4ffd-b6c2-29d7978d3f92"	CALIFORNIA POPPY FLOWER	Eschscholzia californica	California Poppy
"862704be-fbe3-4ffd-b6c2-29d7978d3f92"	ESCHSCHOLZIA CALIFORNICA FLOWER	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	CHRYSEIS HYPECOIDES WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA INFLATA WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA ISOSTIGMA WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA JUNCEA WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	CALIFORNIA GOLDENPOPPY WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	CALIFORNIA GOLDENPOPPY	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	OMONOIA CALIFORNICA WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA HYPECOIDES WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA HELLERIANA WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA GRANULATA WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA GLAUCA WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA GIGAS WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA FOENICULACEA WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA AMBIGUA WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA ABSINTHIIFOLIA WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA LACERA WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLTZIA CALIFORNICA [HPUS]	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLTZIA CALIFORNICA	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	CHRYSEIS TENUIFOLIA WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA ANGULARIS WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA LEPTANDRA WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA LEPTOMITRA WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA LEUCOSTICTA WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA MACRANTHA WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA CALIFORNICA WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA CALOSPERMA WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA CHARTACEA WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA CLEVELANDI WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA COGNATA WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA MENZIESIANA WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	CALIFORNIA POPPY	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA FLORIBUNDA WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	CALIFORNIA POPPY [HOC]	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	CALIFORNIA POPPY [MART.]	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA COLUMBIANA WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA EASTWOODIAE WHOLE	Eschscholzia californica	California Poppy
"741929e6-57e7-4429-9fb5-74cc7eebd481"	ESCHSCHOLZIA COMPACTA WHOLE	Eschscholzia californica	California Poppy
a1c4a75e-c723-4216-a88c-72d445c6ee15	ESCHSCHOLZIA TENUISECTA LEAF	Eschscholzia californica	California Poppy
a1c4a75e-c723-4216-a88c-72d445c6ee15	ESCHSCHOLZIA TENUIFOLIA LEAF	Eschscholzia californica	California Poppy
a1c4a75e-c723-4216-a88c-72d445c6ee15	ESCHSCHOLZIA ROSEA LEAF	Eschscholzia californica	California Poppy
a1c4a75e-c723-4216-a88c-72d445c6ee15	ESCHSCHOLZIA MEXICANA LEAF	Eschscholzia californica	California Poppy
a1c4a75e-c723-4216-a88c-72d445c6ee15	ESCHSCHOLZIA HYPECOIDES LEAF	Eschscholzia californica	California Poppy
a1c4a75e-c723-4216-a88c-72d445c6ee15	ESCHSCHOLZIA DOUGLASII LEAF	Eschscholzia californica	California Poppy
a1c4a75e-c723-4216-a88c-72d445c6ee15	ESCHSCHOLZIA CROCEA LEAF	Eschscholzia californica	California Poppy
a1c4a75e-c723-4216-a88c-72d445c6ee15	ESCHSCHOLZIA COMPACTA LEAF	Eschscholzia californica	California Poppy
a1c4a75e-c723-4216-a88c-72d445c6ee15	ESCHSCHOLZIA CALIFORNICA LEAF	Eschscholzia californica	California Poppy
a1c4a75e-c723-4216-a88c-72d445c6ee15	ESCHSCHOLZIA CAESPITOSA LEAF	Eschscholzia californica	California Poppy
"2f19da00-6e3c-4563-b4b4-b87c27e51489"	E 902	Euphorbia antisyphilitica	Candelilla
"2f19da00-6e3c-4563-b4b4-b87c27e51489"	CANDELILLA CERA [INCI]	Euphorbia antisyphilitica	Candelilla
"2f19da00-6e3c-4563-b4b4-b87c27e51489"	E-902	Euphorbia antisyphilitica	Candelilla
"2f19da00-6e3c-4563-b4b4-b87c27e51489"	EUPHORBIA ANTISYPHILITICA LEAF WAX	Euphorbia antisyphilitica	Candelilla
"2f19da00-6e3c-4563-b4b4-b87c27e51489"	EUPHORBIA CERIFERA (CANDELILLA) WAX	Euphorbia antisyphilitica	Candelilla
"2f19da00-6e3c-4563-b4b4-b87c27e51489"	CANDELILLA CERA	Euphorbia antisyphilitica	Candelilla
"2f19da00-6e3c-4563-b4b4-b87c27e51489"	CANDELILLA	Euphorbia antisyphilitica	Candelilla
a0573fde-7339-4a16-b85c-96d806d5ffe5	EUPHORBIA CERIFERA WHOLE	Euphorbia antisyphilitica	Candelilla
a0573fde-7339-4a16-b85c-96d806d5ffe5	EUPHORBIA ANTISYPHILITICA ZUCC.	Euphorbia antisyphilitica	Candelilla
a0573fde-7339-4a16-b85c-96d806d5ffe5	EUPHORBIA ANTISYPHILITICA WHOLE	Euphorbia antisyphilitica	Candelilla
"2f19da00-6e3c-4563-b4b4-b87c27e51489"	CANDELILLA WAX [VANDF]	Euphorbia antisyphilitica	Candelilla
"2f19da00-6e3c-4563-b4b4-b87c27e51489"	CANDELILLA WAX [USP-RS]	Euphorbia antisyphilitica	Candelilla
"2f19da00-6e3c-4563-b4b4-b87c27e51489"	CANDELILLA WAX [MI]	Euphorbia antisyphilitica	Candelilla
"2f19da00-6e3c-4563-b4b4-b87c27e51489"	CANDELILLA WAX [MART.]	Euphorbia antisyphilitica	Candelilla
"2f19da00-6e3c-4563-b4b4-b87c27e51489"	CANDELILLA WAX [II]	Euphorbia antisyphilitica	Candelilla
a0573fde-7339-4a16-b85c-96d806d5ffe5	EUPHORBIA ANTISYPHILITICA [WHO-DD]	Euphorbia antisyphilitica	Candelilla
"2f19da00-6e3c-4563-b4b4-b87c27e51489"	CANDELILLA WAX [FHFI]	Euphorbia antisyphilitica	Candelilla
"2f19da00-6e3c-4563-b4b4-b87c27e51489"	CANDELILLA WAX [FCC]	Euphorbia antisyphilitica	Candelilla
"2f19da00-6e3c-4563-b4b4-b87c27e51489"	CANDELILLA WAX (E902)	Euphorbia antisyphilitica	Candelilla
a0573fde-7339-4a16-b85c-96d806d5ffe5	CANDELILLA WHOLE	Euphorbia antisyphilitica	Candelilla
"2f19da00-6e3c-4563-b4b4-b87c27e51489"	INS NO.902	Euphorbia antisyphilitica	Candelilla
"2f19da00-6e3c-4563-b4b4-b87c27e51489"	NODA WAX NC 1630	Euphorbia antisyphilitica	Candelilla
"2f19da00-6e3c-4563-b4b4-b87c27e51489"	EUPHORBIA CERIFERA (CANDELILLA) WAX [INCI]	Euphorbia antisyphilitica	Candelilla
"2f19da00-6e3c-4563-b4b4-b87c27e51489"	INS-902	Euphorbia antisyphilitica	Candelilla
"2f19da00-6e3c-4563-b4b4-b87c27e51489"	EUPHORBIA CERIFERA LEAF WAX	Euphorbia antisyphilitica	Candelilla
"2f19da00-6e3c-4563-b4b4-b87c27e51489"	EUPHORBIA OCCULTA LEAF WAX	Euphorbia antisyphilitica	Candelilla
"2f19da00-6e3c-4563-b4b4-b87c27e51489"	FEMA NO. 3479	Euphorbia antisyphilitica	Candelilla
"2f19da00-6e3c-4563-b4b4-b87c27e51489"	TIRUCALLIA ANTISYPHILITICA LEAF WAX	Euphorbia antisyphilitica	Candelilla
a0573fde-7339-4a16-b85c-96d806d5ffe5	TIRUCALIA ANTISYPHILITICA WHOLE	Euphorbia antisyphilitica	Candelilla
a0573fde-7339-4a16-b85c-96d806d5ffe5	EUPHORBIA OCCULTA WHOLE	Euphorbia antisyphilitica	Candelilla
"2f19da00-6e3c-4563-b4b4-b87c27e51489"	CANDELILLA WAX	Euphorbia antisyphilitica	Candelilla
e76d3ef2-ce2f-4a97-a193-454c64553b28	DAUCUS CAROTA VAR. SATIVA LEAF	Daucus carota	Carrot
f04ee5d1-b41d-4792-893a-c1ab3c47b5cc	CARROT SEED OIL [FCC]	Daucus carota	Carrot
f04ee5d1-b41d-4792-893a-c1ab3c47b5cc	CARROT SEED OIL	Daucus carota	Carrot
f04ee5d1-b41d-4792-893a-c1ab3c47b5cc	CARROT SEED ABSOLUTE	Daucus carota	Carrot
f04ee5d1-b41d-4792-893a-c1ab3c47b5cc	CARROT OIL [FHFI]	Daucus carota	Carrot
"723219f3-83a9-4a09-9358-400a12ba3c3c"	DAUCUS SATIVUS ROOT JUICE	Daucus carota	Carrot
"723219f3-83a9-4a09-9358-400a12ba3c3c"	DAUCUS CAROTA VAR. SATIVA ROOT JUICE	Daucus carota	Carrot
"723219f3-83a9-4a09-9358-400a12ba3c3c"	DAUCUS CAROTA SUBSP. SATIVUS ROOT JUICE	Daucus carota	Carrot
"723219f3-83a9-4a09-9358-400a12ba3c3c"	DAUCUS CAROTA SATIVUS ROOT JUICE	Daucus carota	Carrot
"723219f3-83a9-4a09-9358-400a12ba3c3c"	DAUCUS CAROTA SATIVA ROOT JUICE	Daucus carota	Carrot
"25f01566-d005-484b-aaff-bc78b95591d8"	DAUCUS SATIVUS WHOLE	Daucus carota	Carrot
"7793899c-ab7c-49e2-90e6-4df14359e73f"	DAUCUS CAROTA VAR. SATIVA ROOT	Daucus carota	Carrot
"7793899c-ab7c-49e2-90e6-4df14359e73f"	DAUCUS CAROTA SUBSP. SATIVUS ROOT	Daucus carota	Carrot
"7793899c-ab7c-49e2-90e6-4df14359e73f"	DAUCUS CAROTA SATIVUS ROOT	Daucus carota	Carrot
"7793899c-ab7c-49e2-90e6-4df14359e73f"	DAUCUS CAROTA SATIVA ROOT	Daucus carota	Carrot
"7793899c-ab7c-49e2-90e6-4df14359e73f"	DAUCUS CAROTA ROOT [WHO-DD]	Daucus carota	Carrot
"7793899c-ab7c-49e2-90e6-4df14359e73f"	DAUCUS CAROTA ROOT	Daucus carota	Carrot
"7793899c-ab7c-49e2-90e6-4df14359e73f"	CARROTS, RAW	Daucus carota	Carrot
"7793899c-ab7c-49e2-90e6-4df14359e73f"	CARROTS,RAW	Daucus carota	Carrot
"7793899c-ab7c-49e2-90e6-4df14359e73f"	CARROTS	Daucus carota	Carrot
"7793899c-ab7c-49e2-90e6-4df14359e73f"	CARROT	Daucus carota	Carrot
"7793899c-ab7c-49e2-90e6-4df14359e73f"	B1227 [LANGUAL]	Daucus carota	Carrot
"723219f3-83a9-4a09-9358-400a12ba3c3c"	DAUCUS CAROTA SATIVA (CARROT) JUICE [INCI]	Daucus carota	Carrot
